monthly_food,monthly_transportation,monthly_liabilities,monthly_electric_bill,monthly_water_bill,monthly_income,total_expense,financial_health_score
1250.6,1421.6,4702.7,640.8,537.7,19766.7,8553.4,8.563028626912939
2755.3,792.8,1091.0,1111.4,339.0,13677.0,6089.5,8.150531984353293
4648.6,1863.1,2865.0,1720.4,315.5,22355.0,11412.6,6.614692535719078
2695.5,1730.0,4329.3,871.0,948.9,18335.8,10574.699999999999,6.9938284502557835
3180.1,1713.7,1928.5,1868.1,754.8,26988.7,9445.199999999999,7.72142384924061
3463.2,707.9,1019.0,509.2,346.6,10239.0,6045.9,7.841503280691475
3969.2,998.4,3099.8,1479.3,870.1,23380.1,10416.8,7.124866784864052
4023.4,657.5,3085.5,811.5,450.9,21617.8,9028.8,8.01541230726531
3516.8,882.6,1225.8,1607.1,1380.2,15207.7,8612.500000000002,6.061847628175201
1449.5,877.3,1161.8,762.9,283.3,23016.8,4534.8,9.44929904838205
2134.3,1432.0,3081.9,1065.7,1415.1,11439.3,9129.0,5.468792563530985
2472.4,685.7,2697.4,539.6,496.3,27042.3,6891.400000000001,9.11856908662355
2492.1,518.9,1287.3,649.3,863.5,20668.4,5811.1,8.868866590282751
4209.0,1257.2,2042.1,1929.9,1417.9,14543.1,10856.099999999999,3.9627659624976816
4230.6,724.6,4885.9,1984.7,868.0,18503.3,12693.800000000001,4.905780682602562
1876.5,1182.1,4754.5,1716.2,1090.5,29821.3,10619.800000000001,7.838049695620245
1250.8,1639.6,2455.7,1522.6,1185.3,24736.1,8053.999999999999,8.208999641657334
2152.1,676.3,2500.4,794.2,1004.7,21515.8,7127.699999999999,8.54485306907482
3183.7,885.6,4734.4,1640.9,1354.4,23722.3,11798.999999999998,6.494662996505397
3253.4,1990.3,1108.9,1112.7,1299.3,15002.8,8764.6,6.345352014743915
4479.7,1184.7,4254.6,1543.1,775.5,11910.7,12237.6,2.950181943563352
3237.5,926.6,1943.7,1809.0,888.3,27416.5,8805.1,7.937530296624294
1040.8,1705.5,1893.8,1555.7,746.1,29996.7,6941.900000000001,8.9029818415159
1583.1,782.3,1150.1,1057.9,1164.9,16615.6,5738.299999999999,8.407646270288165
4297.9,1300.3,2834.5,929.4,953.1,25622.7,10315.2,7.576730946855719
3797.2,1933.2,4529.9,694.0,554.5,22606.0,11508.8,7.406919618083694
3094.2,1234.5,2005.3,1499.3,805.4,12539.4,8638.7,5.973688173852018
4435.2,747.3,1491.2,616.3,1252.2,12466.3,8542.2,6.020663996277966
2644.8,648.2,3205.5,901.5,1319.1,26981.6,8719.1,8.265111861861417
3469.5,1591.0,3443.6,1341.7,435.4,12197.3,10281.2,5.363890467103374
2226.0,1571.3,2536.1,860.2,519.7,12607.7,7713.299999999999,7.504051811004386
4697.1,1461.9,1862.5,1050.7,515.3,26685.0,9587.5,7.932380265130223
3487.2,878.6,1879.4,508.0,684.6,11639.6,7437.800000000001,7.255362594453418
3031.6,984.3,3143.6,1365.4,281.7,24341.0,8806.6,8.250189615841585
2035.6,1918.6,2824.6,1192.2,737.3,26484.9,8708.3,8.3832264040491
4045.0,1883.8,3672.3,1259.7,271.6,28048.7,11132.400000000001,7.784182991810671
1647.8,1151.2,4816.2,1480.6,1102.0,19097.1,10197.8,7.013227030240193
4971.0,1850.3,1340.8,1591.2,453.2,23856.3,10206.500000000002,7.128579205450971
2350.8,1443.0,4034.8,985.4,412.5,27153.1,9226.5,8.551447213356854
1870.1,1168.0,1430.6,1346.4,944.0,18454.9,6759.1,8.160508384071438
2684.4,1674.1,2878.3,1059.0,561.2,17435.6,8857.0,7.5751734991626325
2729.2,1254.4,4547.2,773.3,272.6,26358.3,9576.699999999999,8.566139662186107
4144.0,1692.5,1008.0,800.0,1386.1,22231.8,9030.6,7.419017328151566
4650.9,1582.0,1921.0,1497.1,370.5,16883.9,10021.5,6.307965888805314
1007.2,598.4,3133.9,1357.0,206.0,23026.3,6302.5,9.075123870096368
3448.5,1031.2,2973.9,1717.1,1309.0,20311.2,10479.7,6.308060385235732
1386.8,1762.0,4432.1,1701.4,982.4,13686.3,10264.7,5.69429948666915
4598.9,1600.3,2517.1,1849.8,347.0,19280.8,10913.099999999999,6.187366718507532
1985.6,1785.4,4033.5,1833.7,319.4,28071.1,9957.6,8.127281892907654
4330.7,1111.9,2561.9,1795.0,614.3,19901.6,10413.8,6.467498135345902
3748.9,1516.1,1993.7,1622.3,806.2,22941.3,9687.2,7.252598890420333
2582.7,1899.8,1153.5,1186.0,301.9,21607.7,7123.9,8.53494804208685
4726.8,1276.1,4167.8,1073.0,593.6,27268.0,11837.300000000001,7.37266724628869
3691.1,1996.2,4334.7,1805.4,847.9,11859.0,12675.3,2.368263755476854
3807.7,1096.3,2993.2,1549.7,395.5,24366.8,9842.4,7.669033796871152
4645.7,1513.2,2577.7,1429.0,1369.2,14445.7,11534.8,3.895598940805917
3466.5,1477.4,3669.7,1120.2,844.4,12614.9,10578.199999999999,5.166947719981927
2331.2,1997.8,2566.9,535.9,674.7,19086.3,8106.499999999999,8.29288271021623
4378.8,1368.4,3290.5,1660.8,272.3,14392.1,10970.8,5.27334233002828
2953.9,1193.6,1819.8,796.9,1416.7,20841.2,8180.9,7.80321567454849
4524.2,767.6,3739.5,671.6,814.5,23048.6,10517.4,7.502543012851106
2418.1,995.1,4267.4,1139.8,1432.1,24559.5,10252.5,7.5167104550174075
1511.1,795.3,2701.1,1087.2,523.2,22170.5,6617.9,8.872583027437361
3143.8,547.1,3192.3,1655.2,1182.3,23489.3,9720.7,7.284394975124843
1701.3,742.2,2662.7,651.4,810.2,12528.3,6567.799999999999,8.087134213197322
1363.1,672.6,4442.9,908.4,1367.5,24163.7,8754.5,8.264975245968127
2190.7,849.1,3759.1,806.0,285.1,26439.5,7890.0,8.953591939333196
2382.2,1284.7,2027.1,1086.3,407.1,13314.9,7187.400000000001,7.723659101818264
1495.7,876.5,3983.3,1867.2,1070.2,23807.2,9292.900000000001,7.702797399585
1699.2,922.0,2173.9,816.0,200.1,27620.9,5811.200000000001,9.370049837680885
4730.1,1904.1,2919.8,1661.0,675.3,12561.7,11890.3,3.2346874581306677
3455.7,1923.7,1377.7,1181.1,356.9,24942.8,8295.099999999999,8.314645515154675
3270.6,1009.6,2008.7,1564.5,620.9,21334.8,8474.3,7.734325502240471
2334.4,1775.4,3944.1,1521.3,211.4,23207.7,9786.599999999999,7.955684907560853
1761.8,1655.5,2890.7,1990.3,372.0,11198.6,8670.3,5.8745612263318625
3785.8,960.6,2032.8,1564.1,574.1,17647.5,8917.400000000001,7.0037414726391845
4144.2,751.2,4815.4,1342.2,817.3,10147.2,11870.3,2.5876578909847074
2532.4,1404.2,1591.6,516.8,496.0,28919.6,6541.000000000001,9.188645128286698
3144.4,684.4,3570.5,868.2,1217.1,20692.4,9484.6,7.476467711333629
4448.9,1205.1,3253.3,1386.8,907.7,19969.5,11201.8,6.223219410040311
3346.7,1678.8,1163.1,828.7,768.6,25031.4,7785.900000000001,8.444568696828783
2112.9,1955.7,1629.5,872.7,1372.9,13453.2,7943.700000000001,6.839094469940237
1374.7,1927.4,3731.1,582.4,859.4,12788.4,8475.0,7.439137632541991
1078.2,1083.5,2635.3,1455.2,360.7,11126.1,6612.9,7.678050160649285
4833.9,721.5,3186.1,1227.7,734.8,12753.1,10704.0,4.699301243462374
1508.8,705.7,1483.2,896.9,1131.7,29943.2,5726.299999999999,9.181776231004033
1012.3,613.3,4139.3,537.1,968.1,12382.1,7270.1,8.015262288997828
4896.2,1768.6,1928.4,1096.3,1445.2,10574.2,11134.699999999999,2.1710850444099803
4098.9,1618.2,3108.9,1896.7,395.3,16847.3,11118.0,5.623681514782783
4722.4,1533.1,1099.7,1042.9,234.4,22546.1,8632.5,7.971759740265502
1651.6,1402.2,2054.2,541.7,875.7,15873.0,6525.4,8.478082516071314
3257.0,546.2,2307.5,1145.8,703.3,13828.3,7959.8,7.077991341090372
2486.5,1241.7,4526.9,916.5,375.6,26132.4,9547.199999999999,8.478465873536301
1233.0,1679.0,4706.3,1978.2,816.1,22054.1,10412.6,7.256186109594134
1732.2,1992.1,2107.0,1279.4,510.6,24906.7,7621.300000000001,8.625931020046815
4014.3,1681.0,3420.1,1631.9,253.4,25327.8,11000.699999999999,7.387730947551702
3830.4,1789.8,1568.7,906.5,432.7,13775.5,8528.1,6.923509979630502
4204.0,902.7,1344.9,670.5,1486.4,14948.5,8608.5,6.466330100545204
2017.4,842.9,3930.2,1515.1,1054.8,13083.0,9360.4,5.970101323060461
1459.9,1494.8,1516.6,1266.9,1295.6,13580.0,7033.799999999999,7.26031003826215
1675.0,1423.6,2477.3,752.2,618.8,21455.9,6946.9,8.806315240488631
4398.5,1030.5,3409.8,1040.0,1039.9,17280.3,10918.699999999999,5.993460175413622
3993.7,1928.0,3214.7,1131.4,207.5,14415.9,10475.3,6.19225290174044
4255.5,816.3,1581.0,1423.3,724.1,20787.6,8800.2,7.398256405068406
3157.6,1500.2,2839.8,1483.2,1251.2,27168.5,10232.000000000002,7.486711827005538
1404.6,1229.8,3398.7,1882.3,505.2,13714.3,8420.6,6.890177243636204
4190.2,583.2,4700.6,1126.7,1386.5,24077.8,11987.2,6.597211999368712
3989.1,1978.1,4559.9,824.7,598.8,19703.2,11950.599999999999,6.672006092451987
4253.1,666.4,2327.6,1194.8,446.0,24464.7,8887.9,8.03850269877824
4677.2,588.8,3157.1,750.6,626.3,12737.6,9800.0,5.921633243311142
4769.4,522.9,4872.2,1499.7,1068.2,21692.9,12732.400000000001,5.738746059475681
4158.5,925.7,2017.8,640.4,1488.7,16017.8,9231.1,6.468484436539351
4280.3,1537.5,3005.0,1046.3,789.7,22390.2,10658.8,7.132370447606542
4966.0,1979.1,2218.7,863.4,245.2,10878.8,10272.4,4.888042894216275
3528.2,784.4,2360.4,745.5,674.6,24522.7,8093.1,8.458380734250307
3320.6,1036.5,1592.8,743.7,377.3,11523.5,7070.900000000001,7.4767045263505
1619.4,1775.0,1893.9,1197.8,1101.7,20029.9,7587.8,8.066142347410622
1665.4,1161.9,2037.3,1792.3,611.2,26537.8,7268.1,8.598831877683908
1299.2,1645.0,2110.5,708.9,288.8,14393.5,6052.4,8.76441222190572
2824.4,1720.2,1330.4,650.8,1219.5,23876.1,7745.3,8.338257321564242
4230.8,620.6,2852.8,904.0,214.8,19034.5,8823.0,7.853368665738527
4213.5,1345.6,2296.3,1349.6,1106.3,19020.6,10311.3,6.313997840541308
4050.9,1678.9,1506.2,1417.2,1297.8,10596.8,9951.0,3.3071467890306514
3598.0,1859.4,4202.9,688.1,787.6,25285.8,11136.0,7.680648716987399
4537.4,1630.1,4661.7,1078.4,995.1,14888.0,12902.7,4.198069722514775
3383.0,1973.4,1071.1,1304.5,608.1,10911.1,8340.1,5.737569964458213
4976.1,1079.5,1317.8,1299.0,1452.1,12043.4,10124.500000000002,3.6600322825780083
4622.0,1720.5,1227.0,584.3,925.7,14482.3,9079.5,6.456228323885019
1212.2,1186.5,4629.4,767.3,945.6,18503.3,8741.0,8.09953909562078
3967.1,1890.3,1601.2,1195.5,719.0,24376.4,9373.099999999999,7.71321184311055
4958.0,1834.4,1869.3,1906.6,1393.4,27013.4,11961.699999999999,6.180945628140108
4083.0,1126.6,2998.7,1802.0,388.3,29678.3,10398.599999999999,7.788024515433835
1694.1,1654.2,3115.4,663.7,700.1,12304.2,7827.500000000001,7.5777054964971295
2833.2,1468.9,3474.5,503.9,917.4,13228.6,9197.9,6.836018630089353
1956.3,1104.1,2391.4,1428.9,315.8,21329.5,7196.499999999999,8.54468311034014
2367.8,667.5,3762.1,540.6,822.0,27034.2,8160.0,8.802963961204696
3268.9,891.1,2489.4,586.9,733.5,20446.5,7969.799999999999,8.281650079201821
1093.3,867.3,2855.9,782.0,1176.8,19442.7,6775.3,8.577230559407901
1128.7,1124.7,1171.6,1538.7,925.9,19649.5,5889.599999999999,8.559706480225959
1147.6,943.2,3995.0,1067.2,814.6,23614.5,7967.6,8.611985338160876
2204.9,1481.9,4140.6,544.3,1444.4,20848.7,9816.1,7.6073551104481325
3084.9,1060.8,3393.1,1017.6,1045.9,21931.8,9602.3,7.576251775075461
1349.2,1755.1,3683.3,1198.9,963.6,20531.6,8950.1,7.87513197966062
2694.9,1526.5,4048.3,1626.0,377.4,15858.7,10273.1,6.499439895615656
3623.6,879.1,4935.2,1519.7,1227.1,10777.5,12184.7,2.139264788847135
1786.4,604.3,2194.2,1762.6,920.9,22908.8,7268.4,8.269606306118174
2420.4,1157.7,4749.2,604.4,322.0,29894.0,9253.699999999999,8.89518796018599
4131.9,724.3,3787.3,790.3,736.3,22896.0,10170.099999999999,7.6505567648759625
3200.3,1965.1,4051.7,1063.6,913.7,27956.8,11194.4,7.677658518056431
3713.6,1107.9,3774.9,1772.4,218.9,10613.8,10587.699999999999,4.164912218583354
3180.6,1213.4,2059.4,1442.1,598.8,19710.0,8494.3,7.630352326098428
3493.4,686.4,2671.8,1668.2,435.5,26726.6,8955.300000000001,8.099729073424978
4886.5,1658.5,3094.2,1940.3,777.3,15548.2,12356.8,3.838062275710373
2310.4,1490.8,4733.6,1887.9,1423.7,25940.7,11846.4,6.721289928367391
4544.7,1021.0,4512.2,1040.9,629.5,10016.6,11748.3,3.080346772677357
2285.9,1040.5,2871.6,1047.1,289.0,20132.9,7534.1,8.533974287420095
1437.0,1717.4,3779.3,1567.8,1080.1,14824.4,9581.6,6.34713683505572
3901.2,1485.6,4441.4,1271.4,495.9,13098.3,11595.499999999998,4.871944281242605
2476.0,1164.6,1184.6,1942.8,1240.5,29300.7,8008.5,8.167464465592973
3745.1,1131.8,3209.0,873.2,676.6,15609.5,9635.7,6.809795937473974
1523.3,1085.7,3957.0,823.5,1131.6,20728.2,8521.1,8.15467016962399
4344.0,835.5,2359.1,1419.3,387.1,27756.7,9345.0,8.062305410585553
1461.8,1649.3,1624.6,1838.9,301.3,17736.4,6875.900000000001,8.1732375412034
4357.3,1101.2,3917.2,1789.7,502.8,21297.1,11668.2,6.330938397190228
1622.2,1081.7,4441.3,675.6,885.0,21653.7,8705.800000000001,8.394211557507493
2762.2,654.7,4047.2,1166.7,1085.6,24895.8,9716.4,7.831606500759163
3661.0,1479.5,2967.5,1695.0,944.9,25656.8,10747.9,7.135616451389106
4555.9,971.4,4492.4,1204.7,519.1,29861.0,11743.5,7.652144748601856
4477.9,1719.2,1309.5,666.1,1064.4,15318.5,9237.1,6.440467821849397
3867.4,1612.8,4812.9,1573.9,251.3,21155.9,12118.299999999997,6.604894079211947
1714.2,1729.6,1681.0,575.0,537.2,17703.4,6237.0,8.819714141916242
3924.6,1935.9,3414.4,1976.4,1007.5,28940.3,12258.8,6.744914846024402
1622.8,1346.3,4504.7,1630.6,1244.9,27384.5,10349.3,7.7130989149774525
3923.3,1870.2,4194.2,586.4,809.9,17961.6,11384.0,6.61234099501158
3990.7,1833.6,2047.5,1024.6,789.9,12394.4,9686.3,5.443779988139805
4447.0,707.5,3700.1,750.7,1011.5,16082.4,10616.800000000001,6.158085439088692
2218.6,1917.6,2735.0,1123.8,1297.7,14016.3,9292.7,6.1828280414232
3949.3,1385.0,2297.9,1619.4,830.3,24206.6,10081.9,7.233038942362827
3288.2,1436.2,4849.3,1664.3,1468.7,23044.0,12706.7,5.8692615864954005
1096.5,1375.9,1786.6,862.1,667.2,18073.4,5788.3,8.876650763641596
4008.7,1922.9,2007.8,969.1,509.6,13043.7,9418.1,6.12930292567293
1685.8,1920.4,1839.9,1216.6,721.1,26563.9,7383.800000000001,8.709875392559074
1468.9,1899.9,4384.0,936.5,437.1,18578.8,9126.4,8.102671800546862
2143.1,875.5,2772.7,694.1,1055.0,18885.1,7540.4,8.245583204198018
3896.6,1335.4,4954.3,714.7,668.7,14182.9,11569.7,5.749923169958189
3860.4,690.1,4019.4,1458.6,391.8,23667.7,10420.3,7.52546790070011
1082.2,1771.0,2165.1,1932.5,672.8,15629.0,7623.599999999999,7.433380845812273
3921.7,1647.2,3882.5,1441.8,1385.9,21390.9,12279.099999999999,5.752534348578135
1747.9,620.3,2894.6,570.0,1099.0,29864.3,6931.799999999999,9.078547330545167
2223.8,1786.1,4868.8,1445.0,1161.4,14520.6,11485.1,5.120446833367767
3104.8,556.2,4789.3,1185.1,227.4,23780.6,9862.8,8.120543644180552
2502.3,1276.3,2288.9,1302.4,543.8,15123.4,7913.7,7.469084310181573
1851.8,1682.0,1714.6,894.1,278.2,25911.1,6420.7,9.129909920126895
2933.7,1343.6,3319.9,604.3,713.0,10494.5,8914.499999999998,6.258329219210063
1168.7,1853.3,4513.1,903.6,526.7,20201.4,8965.400000000001,8.329662909342916
4270.0,1255.4,3855.2,1056.6,1106.8,19046.4,11543.999999999998,6.065124223790324
1024.9,1028.9,3381.3,1155.9,438.4,23517.5,7029.4,8.928271985474648
1621.7,1982.9,3355.2,576.2,930.6,16525.6,8466.6,7.901227326112213
3727.8,592.1,2296.5,1988.1,1485.0,27192.9,10089.5,7.103082519334092
4228.8,1912.8,1782.6,1018.8,202.6,27823.4,9145.6,8.32827948572784
4630.8,756.9,4640.2,1779.2,839.4,28885.0,12646.5,6.8018536067509086
3707.2,1660.9,4747.1,1471.3,1462.5,21509.6,13049.0,5.448199694926916
2967.4,1571.3,2110.5,1510.2,644.3,21466.1,8803.699999999999,7.681823435370188
2928.9,1598.0,4417.7,832.6,1457.1,15943.0,11234.3,5.754666335332122
2186.8,591.2,4403.1,1613.9,348.8,10457.9,9143.8,5.815619663182857
1555.9,1712.2,3959.6,1603.3,866.0,28487.2,9697.0,8.138728943314893
4216.2,1948.2,2129.0,1604.9,510.2,25570.9,10408.5,7.371651143487324
4569.2,1491.2,2741.5,1161.4,1119.7,15168.0,11083.0,5.0095445971782695
1580.4,1327.0,3474.6,1304.6,966.1,16039.0,8652.7,7.286228651000687
1823.8,1181.9,1676.6,1005.5,319.2,29344.8,6006.999999999999,9.26920073757531
4344.6,509.4,3882.0,1015.0,719.4,12733.8,10470.4,5.33639710879706
3337.4,1633.9,2807.6,1831.1,370.1,12188.3,9980.1,5.071470053920563
1233.1,1060.9,4029.3,1468.7,609.0,18864.9,8401.0,7.997365550625766
1933.4,1473.8,4557.0,1050.9,1374.1,14991.2,10389.2,6.11615012754149
1405.5,1694.4,3676.6,1079.4,1118.6,11183.8,8974.5,6.033665487043759
1857.5,867.2,2085.5,660.5,959.5,17258.5,6430.2,8.52029207057392
4014.6,1792.0,2846.8,802.2,490.2,26977.4,9945.800000000003,8.115091467554324
1072.6,1840.8,3411.7,859.7,434.3,27868.0,7619.099999999999,9.067779547954643
3878.8,858.0,2658.8,524.4,1345.8,26392.5,9265.8,8.033026450423415
4882.4,1351.8,1019.7,757.6,832.8,19339.2,8844.3,7.346528899292629
2774.6,587.5,1865.7,684.9,1439.0,12430.3,7351.7,6.938669863382221
3789.5,1921.6,3909.2,1727.9,1113.2,21756.9,12461.4,5.747533575445031
1126.6,1311.4,1748.1,1217.3,279.7,10364.3,5683.1,8.10565453558851
4469.6,557.4,4941.7,1706.7,453.2,28070.6,12128.600000000002,7.198355013872164
1085.8,1667.3,4655.0,1437.8,716.3,22902.1,9562.199999999999,8.014576624676339
4539.4,1775.0,2442.3,892.9,1434.5,13068.1,11084.1,4.111405737758357
1297.3,990.8,2053.0,974.6,639.0,19827.2,5954.700000000001,8.900714663593448
1638.7,1987.7,1142.6,1532.5,494.4,11941.2,6795.9,7.318741657521858
1846.3,1555.8,2137.2,1788.1,1377.2,21312.9,8704.6,7.3479512383767585
2128.7,637.4,4733.6,1883.5,962.9,19923.4,10346.1,6.82362048843069
4645.5,1490.7,4435.1,1671.2,259.9,17427.4,12502.4,5.346972794381263
1053.4,610.5,4417.1,594.0,750.3,22505.9,7425.3,8.94918044146646
3295.6,782.3,4168.1,1761.6,550.5,25123.4,10558.1,7.472766546375093
3912.5,555.5,2048.3,1461.9,299.0,19606.0,8277.2,7.7542874782821585
2013.9,1900.2,1784.2,1962.1,603.8,29349.5,8264.199999999999,8.37529367446805
1211.4,1576.1,3947.9,1666.7,1193.3,20085.9,9595.4,7.226606032550197
3911.2,924.1,3883.8,1172.6,1105.3,14239.5,10997.0,5.094807437901611
1948.6,532.8,3688.0,1199.0,1289.7,15675.8,8658.1,7.041157648796234
3503.1,1318.6,3510.1,861.3,970.3,14283.5,10163.399999999998,6.068234614541255
2821.1,883.0,3031.8,1109.5,714.8,22475.1,8560.199999999999,8.119790810683822
4833.5,562.3,3801.9,641.0,1055.4,18930.4,10894.1,6.594562486677513
4616.1,839.2,4655.6,519.1,227.0,27695.3,10857.000000000002,8.230824853819962
4859.5,1414.2,1965.1,941.1,1361.3,11529.8,10541.199999999999,3.645211916806884
1251.4,1754.9,4108.1,531.2,1315.8,20766.7,8961.4,8.111438470185442
1118.2,1763.4,2535.6,920.8,1013.3,28603.0,7351.300000000001,8.893838428857112
3991.0,1474.9,2796.0,810.1,840.4,14840.9,9912.4,6.302110882763175
1887.3,1472.4,3187.9,865.7,1137.2,11129.8,8550.5,6.2866639255871615
4894.1,981.8,4441.3,1797.8,463.8,11724.4,12578.8,2.5127322613353353
2390.9,1428.1,2509.3,809.9,683.3,20208.2,7821.5,8.334342754376936
3793.2,1018.8,1534.0,1325.8,940.3,26717.4,8612.1,8.032617339149768
1725.3,1798.2,2306.6,1587.6,1048.2,19726.6,8465.900000000001,7.548256202224408
3880.0,912.9,4312.5,517.2,231.8,28514.4,9854.4,8.593305342984596
3685.7,1013.8,3526.7,812.3,1432.3,16870.3,10470.8,6.173852759180335
1454.9,1426.3,1332.0,1722.2,808.4,15051.0,6743.799999999999,7.66859696352402
4574.9,1748.4,1498.0,1602.6,1110.9,27699.6,10534.8,7.162960210977777
3682.1,1474.0,3396.6,724.3,783.9,22623.5,10060.9,7.693960871695362
1097.9,1979.5,3980.7,1476.1,1316.7,16409.7,9850.900000000001,6.542069183385438
4899.8,999.3,3835.6,1624.3,1157.7,20817.2,12516.7,5.358506862085199
3005.1,1366.2,3441.8,1253.5,1086.7,28417.0,10153.300000000001,7.856732946433472
3363.0,639.0,1568.8,1126.3,1309.7,12872.4,8006.8,6.274761720642615
3609.6,1772.1,3852.1,1975.5,476.7,19093.2,11686.0,5.909142281650013
4569.0,1330.2,4094.1,517.2,389.0,25705.1,10899.5,7.953128929434236
4575.0,1320.3,3901.2,1138.4,1255.0,10585.5,12189.9,1.8891925736715343
3277.0,1090.8,4674.6,672.5,781.7,10436.6,10496.600000000002,5.1234167839334654
2916.2,880.0,2317.5,1770.0,407.8,10386.8,8291.5,5.636784521700619
4984.1,1155.1,2133.5,1508.0,714.7,26555.7,10495.400000000001,7.296000930572343
1211.6,1183.6,4908.7,1575.0,1023.0,26487.2,9901.9,7.9918453933069555
3840.2,698.4,4389.4,1699.3,650.1,26120.5,11277.4,7.2416266671464955
2300.3,1822.3,4235.8,763.8,539.2,13604.1,9661.400000000001,7.002861727890855
4168.3,1182.1,4312.2,1498.6,645.8,25417.4,11806.999999999998,7.019061150943843
3387.1,795.3,4818.3,689.9,1247.4,11118.6,10938.0,4.52808414440667
4694.5,1397.3,1922.6,1024.8,1386.6,21220.3,10425.8,6.5574721098005195
1494.0,1339.4,3494.9,877.5,296.0,23533.9,7501.8,8.935940345136165
2211.6,1246.8,3849.9,760.2,784.9,11186.2,8853.4,6.575647468952818
1654.9,619.1,1598.4,828.5,712.9,11529.2,5413.799999999999,8.300783743919787
2642.1,1317.6,4223.4,986.8,1179.6,18456.4,10349.5,6.877715036843588
4187.5,1886.7,4105.5,504.4,691.1,27288.2,11375.2,7.8322749378852405
3993.7,1150.2,1589.4,1143.7,342.0,29390.5,8219.0,8.574638231469352
1983.9,768.1,1822.4,1508.7,1295.8,19880.7,7378.9,7.857183503759929
1623.9,1773.3,2302.1,1504.4,981.8,24402.1,8185.499999999999,8.18196972682679
4243.3,1432.9,1718.4,1394.1,1498.6,20268.5,10287.300000000001,6.217540199047782
2657.6,715.7,3378.4,1401.9,1450.9,29563.0,9604.5,7.93415629202043
1604.6,1223.8,3278.4,1821.3,254.0,12850.0,8182.099999999999,7.0040639131361875
4463.9,899.9,4825.2,1207.5,593.2,12482.3,11989.7,4.202803359380883
3285.3,718.9,2901.3,1562.2,475.5,20378.0,8943.2,7.596990510707625
1258.1,1633.6,3058.3,1405.2,697.6,11047.6,8052.8,6.615045362685109
3047.4,1720.0,4204.8,522.8,422.2,13261.6,9917.2,6.935219070640043
2570.2,1202.8,4903.4,989.0,631.8,13454.1,10297.199999999999,6.382588535063661
4434.5,1342.8,4346.7,1366.6,1277.1,20666.7,12767.7,5.442663738274616
3516.6,1097.7,3638.8,790.7,260.3,13322.5,9304.1,6.992187173323326
1924.7,832.8,2864.8,650.6,417.2,20478.1,6690.1,8.942962827879539
2145.9,1907.9,1049.1,924.8,1474.9,16212.6,7502.6,7.434722203175309
1498.7,896.9,2937.6,635.2,477.3,28546.8,6445.7,9.306349580562443
2723.4,863.0,2926.6,1568.2,1358.5,18030.4,9439.7,6.58800477057636
2860.8,638.0,4462.7,608.2,1229.0,12935.5,9798.7,6.19679997717908
1274.7,1111.0,2725.0,1035.9,572.3,21050.8,6718.900000000001,8.809979614171432
2424.0,537.7,3765.4,1929.1,1209.5,11151.2,9865.7,4.13886364522204
4190.2,1548.4,1560.0,1182.7,1067.0,16040.6,9548.300000000001,6.143922801079761
4963.6,936.9,1688.8,1883.1,856.0,27905.0,10328.4,7.22294141029923
